user_id,account_age_days,total_past_orders,age,location,email_domain,registration_device,registration_ip,last_login_days_ago
1349,150,8,36,Mali,yahoo.com,tablet,202.132.102.22,8
1350,514,8,24,Austria,hotmail.com,mobile,195.88.114.237,74
1351,998,32,78,Aruba,gmail.com,desktop,176.108.149.38,45
1352,263,3,60,Saint Vincent and the Grenadines,gmail.com,tablet,154.5.103.188,30
1353,205,3,36,Bhutan,hotmail.com,tablet,77.128.65.68,8
1354,397,20,38,Uruguay,gmail.com,desktop,58.127.74.219,57
1355,673,16,57,Tonga,yahoo.com,tablet,75.188.119.121,39
1356,313,9,54,Netherlands Antilles,yahoo.com,tablet,158.45.76.105,46
1357,648,23,79,Guinea,gmail.com,desktop,114.138.118.16,21
1358,10,0,38,Senegal,hotmail.com,mobile,169.57.233.162,28
1359,894,25,35,Sudan,gmail.com,desktop,193.168.75.20,17
1360,680,18,74,Tonga,yahoo.com,desktop,156.223.61.117,59
1361,913,29,40,Somalia,yahoo.com,desktop,195.149.1.168,62
1362,223,6,29,French Guiana,yahoo.com,tablet,90.38.36.140,77
1363,168,10,71,France,gmail.com,desktop,152.58.161.121,17
1364,403,16,34,Antigua and Barbuda,gmail.com,tablet,72.83.219.63,80
1365,157,1,64,Mayotte,gmail.com,mobile,107.11.168.156,2
1366,1039,30,58,Hungary,yahoo.com,mobile,156.120.252.146,74
1367,830,25,67,Isle of Man,gmail.com,tablet,15.77.174.229,27
1368,76,0,53,Niue,yahoo.com,desktop,64.156.32.134,69
1369,967,29,59,Afghanistan,gmail.com,mobile,142.13.12.43,46
1370,804,22,32,Ethiopia,gmail.com,tablet,142.105.103.179,37
1371,275,9,47,Rwanda,gmail.com,tablet,159.7.233.80,65
1372,186,4,43,American Samoa,yahoo.com,desktop,173.85.51.244,64
1373,22,0,60,Belgium,hotmail.com,mobile,197.192.37.220,78
1374,340,14,66,Mali,yahoo.com,tablet,203.103.241.163,17
1375,914,33,28,Tunisia,hotmail.com,mobile,49.65.158.140,72
1376,300,7,65,India,gmail.com,tablet,210.110.184.47,61
1377,735,25,20,Kyrgyz Republic,gmail.com,mobile,219.74.12.12,62
1378,475,25,22,Bolivia,gmail.com,desktop,37.243.172.164,47
1379,480,21,20,Saint Helena,gmail.com,tablet,6.102.177.200,26
1380,1061,43,76,Costa Rica,yahoo.com,desktop,197.209.163.181,49
1381,962,32,76,Antarctica (the territory South of 60 deg S),gmail.com,desktop,141.181.10.50,5
1382,82,5,80,British Virgin Islands,gmail.com,tablet,131.50.25.59,41
1383,212,6,63,United Kingdom,hotmail.com,tablet,22.160.155.82,81
1384,561,16,71,Tajikistan,yahoo.com,tablet,28.164.153.227,33
1385,357,15,42,France,yahoo.com,tablet,180.246.26.169,48
1386,749,27,55,Ghana,yahoo.com,tablet,40.34.103.113,9
1387,1059,36,34,Malawi,gmail.com,desktop,165.12.252.44,28
1388,1058,33,43,Lithuania,gmail.com,desktop,89.102.250.93,44
1389,998,19,68,Latvia,yahoo.com,desktop,96.80.95.234,77
1390,14,2,50,Kenya,gmail.com,mobile,36.190.219.160,56
1391,340,3,32,Azerbaijan,hotmail.com,mobile,172.4.33.68,65
1392,576,18,31,Belgium,gmail.com,mobile,213.55.197.14,23
1393,323,7,41,Ecuador,hotmail.com,tablet,175.232.200.16,15
1394,472,14,44,Heard Island and McDonald Islands,hotmail.com,desktop,107.126.93.34,14
1395,987,30,61,Aruba,yahoo.com,desktop,12.59.152.100,61
1396,432,10,55,Mexico,gmail.com,mobile,153.207.60.63,82
1397,842,38,19,Sierra Leone,gmail.com,mobile,103.97.29.80,5
1398,262,8,54,New Caledonia,hotmail.com,tablet,22.156.36.118,20
1399,276,9,58,Nicaragua,hotmail.com,tablet,48.18.212.3,5
1400,301,9,21,Greenland,yahoo.com,mobile,178.109.212.84,33
1401,369,9,51,Israel,yahoo.com,desktop,212.251.138.35,76
1402,39,1,74,Australia,hotmail.com,tablet,76.76.6.67,84
1403,581,17,78,Morocco,yahoo.com,mobile,48.199.239.68,27
1404,920,27,56,British Indian Ocean Territory (Chagos Archipelago),gmail.com,desktop,13.169.245.153,61
1405,350,13,32,Saint Helena,yahoo.com,desktop,210.220.26.162,76
1406,293,6,68,Nigeria,gmail.com,tablet,214.105.160.235,23
1407,1047,35,34,South Georgia and the South Sandwich Islands,hotmail.com,mobile,64.115.191.126,87
1408,702,19,77,Timor-Leste,yahoo.com,desktop,202.246.170.196,76
1409,141,5,32,Cameroon,hotmail.com,desktop,167.28.29.27,49
1410,271,11,24,Mozambique,gmail.com,mobile,120.180.34.14,25
1411,1071,30,73,Vietnam,hotmail.com,tablet,106.4.137.110,87
1412,860,38,70,Australia,hotmail.com,mobile,126.102.139.245,77
1413,198,10,29,Moldova,gmail.com,desktop,90.49.28.80,78
1414,80,8,74,Belize,yahoo.com,tablet,199.52.104.193,64
1415,241,7,23,Reunion,hotmail.com,desktop,95.191.144.232,84
1416,267,13,75,Algeria,hotmail.com,tablet,100.136.244.45,69
1417,3,0,75,Syrian Arab Republic,hotmail.com,tablet,157.192.216.26,83
1418,884,25,51,Pitcairn Islands,hotmail.com,desktop,189.246.90.36,47
1419,89,1,62,Philippines,hotmail.com,tablet,216.125.214.24,54
1420,470,16,78,Algeria,yahoo.com,desktop,86.182.23.136,48
1421,718,27,55,Eritrea,yahoo.com,tablet,80.116.158.40,89
1422,201,8,45,Paraguay,gmail.com,mobile,148.4.176.135,32
1423,978,30,67,Sierra Leone,gmail.com,mobile,48.247.60.69,10
1424,581,21,56,Saint Barthelemy,gmail.com,tablet,155.30.7.168,52
1425,528,17,30,Chile,yahoo.com,mobile,218.13.155.155,90
1426,15,0,54,Kenya,yahoo.com,tablet,89.114.54.29,15
1427,1065,43,18,Svalbard & Jan Mayen Islands,yahoo.com,desktop,112.66.144.162,83
1428,421,10,62,Guam,gmail.com,desktop,17.8.89.62,52
1429,742,19,24,Andorra,yahoo.com,mobile,68.84.202.50,54
1430,520,18,34,Croatia,gmail.com,tablet,190.6.123.129,54
1431,749,20,57,Austria,hotmail.com,desktop,168.197.255.71,87
1432,814,14,66,Palau,yahoo.com,mobile,169.223.4.155,52
1433,989,34,29,Bosnia and Herzegovina,gmail.com,desktop,130.243.50.134,71
1434,991,36,34,Saudi Arabia,hotmail.com,desktop,132.201.185.55,73
1435,706,32,67,Sudan,hotmail.com,tablet,53.127.242.43,50
1436,283,7,72,Puerto Rico,hotmail.com,tablet,59.157.132.29,15
1437,471,11,46,Bhutan,hotmail.com,tablet,42.138.73.249,20
1438,206,12,31,French Guiana,gmail.com,tablet,60.174.132.151,51
1439,694,23,69,Vietnam,gmail.com,tablet,187.2.131.0,78
1440,107,2,28,Netherlands Antilles,hotmail.com,desktop,139.31.63.100,81
1441,11,0,69,Andorra,hotmail.com,mobile,141.59.107.238,18
1442,966,35,77,Portugal,gmail.com,tablet,201.65.126.18,55
1443,181,8,22,Pakistan,hotmail.com,desktop,184.211.69.180,28
1444,760,25,23,Saint Pierre and Miquelon,hotmail.com,tablet,182.105.4.39,4
1445,788,35,77,Paraguay,hotmail.com,desktop,129.167.199.141,78
1446,1068,36,36,Luxembourg,gmail.com,tablet,181.78.156.149,76
1447,118,4,78,Argentina,gmail.com,mobile,2.71.97.41,81
1448,1013,29,46,Lebanon,yahoo.com,mobile,217.217.50.210,25
1449,1062,34,36,Lesotho,yahoo.com,mobile,134.50.109.79,4
1450,1046,26,51,China,hotmail.com,tablet,160.83.39.9,29
1451,348,9,61,Kazakhstan,gmail.com,mobile,128.3.121.182,46
1452,490,16,59,Papua New Guinea,hotmail.com,mobile,117.54.6.120,20
1453,178,3,35,Gambia,hotmail.com,desktop,181.45.23.222,45
1454,810,20,43,Denmark,yahoo.com,tablet,71.43.249.134,25
1455,1061,34,18,Latvia,yahoo.com,tablet,54.254.90.79,90
1456,141,2,76,Bosnia and Herzegovina,hotmail.com,mobile,114.254.131.65,70
1457,583,19,64,Nigeria,hotmail.com,tablet,104.126.171.198,74
1458,713,25,40,Serbia,hotmail.com,desktop,204.140.71.232,28
1459,399,11,47,Aruba,hotmail.com,desktop,92.95.51.71,73
1460,10,0,34,Turkmenistan,gmail.com,mobile,14.211.47.20,52
1461,1037,42,24,Afghanistan,hotmail.com,tablet,44.145.195.101,9
1462,1031,38,36,Armenia,hotmail.com,desktop,48.70.25.151,14
1463,1052,37,79,United States Minor Outlying Islands,hotmail.com,desktop,71.88.230.5,68
1464,513,17,62,New Caledonia,yahoo.com,desktop,124.170.125.108,48
1465,991,29,67,Gibraltar,gmail.com,mobile,186.113.220.131,43
1466,940,41,61,Germany,yahoo.com,desktop,200.77.102.17,75
1467,57,3,48,Norway,yahoo.com,mobile,205.167.228.190,33
1468,139,5,42,Saint Lucia,gmail.com,tablet,198.49.220.4,28
1469,471,14,69,Nepal,hotmail.com,desktop,158.194.122.191,52
1470,724,16,51,Lithuania,gmail.com,tablet,187.110.2.85,1
1471,540,26,33,Saint Lucia,yahoo.com,desktop,86.124.224.10,11
1472,818,20,61,Honduras,gmail.com,tablet,6.247.41.45,43
1473,156,7,53,Seychelles,gmail.com,mobile,115.150.255.244,60
1474,643,25,40,Micronesia,gmail.com,mobile,109.136.100.186,73
1475,552,16,29,Australia,gmail.com,tablet,13.175.225.57,87
1476,390,16,49,Reunion,yahoo.com,tablet,9.253.216.218,25
1477,481,12,65,Azerbaijan,hotmail.com,mobile,136.1.76.158,33
1478,424,5,32,Liechtenstein,yahoo.com,mobile,36.186.107.179,31
1479,730,24,27,Jordan,hotmail.com,mobile,202.152.171.146,15
1480,161,4,61,Italy,hotmail.com,tablet,161.138.128.6,63
1481,14,0,66,Armenia,hotmail.com,tablet,194.57.25.241,5
1482,988,34,41,Northern Mariana Islands,yahoo.com,tablet,212.177.62.177,40
1483,1009,24,75,Slovenia,yahoo.com,tablet,188.241.134.211,35
1484,1006,43,29,Saint Martin,yahoo.com,tablet,46.61.82.195,35
1485,815,33,32,Reunion,yahoo.com,tablet,85.10.111.28,16
1486,111,7,51,Panama,yahoo.com,desktop,72.120.8.44,61
1487,67,3,50,Kenya,hotmail.com,desktop,219.78.214.183,50
1488,358,15,47,Paraguay,yahoo.com,mobile,2.172.63.114,89
1489,1062,24,47,Bouvet Island (Bouvetoya),hotmail.com,desktop,191.171.98.135,88
1490,18,0,18,Costa Rica,yahoo.com,tablet,168.135.169.253,26
1491,778,28,55,Serbia,hotmail.com,mobile,211.128.252.234,41
1492,741,30,57,Uruguay,gmail.com,desktop,22.218.39.74,23
1493,539,24,33,Cambodia,yahoo.com,desktop,4.31.13.236,60
1494,703,34,41,Congo,gmail.com,mobile,4.150.141.29,63
1495,869,26,31,Suriname,hotmail.com,desktop,89.111.0.159,89
1496,763,24,41,Kazakhstan,hotmail.com,desktop,148.204.105.61,35
1497,924,30,29,Nicaragua,yahoo.com,tablet,191.1.170.108,16
1498,469,12,70,Northern Mariana Islands,yahoo.com,mobile,208.98.231.33,34
1499,483,14,53,United Arab Emirates,yahoo.com,desktop,38.254.19.184,48
1500,402,9,27,Liberia,gmail.com,tablet,210.78.14.85,19
1501,969,31,69,Malta,yahoo.com,mobile,140.203.123.92,22
1502,864,30,49,Egypt,yahoo.com,mobile,1.147.34.252,80
1503,1059,28,52,Dominican Republic,hotmail.com,tablet,108.102.204.236,40
1504,997,36,37,Turkey,hotmail.com,desktop,186.197.75.189,71
1505,98,3,43,Greenland,hotmail.com,mobile,117.27.84.67,88
1506,335,13,21,Indonesia,gmail.com,mobile,132.150.150.156,32
1507,976,18,71,Barbados,yahoo.com,tablet,81.0.53.48,12
1508,922,31,65,Greenland,yahoo.com,desktop,193.46.218.189,33
1509,740,28,41,Turks and Caicos Islands,yahoo.com,tablet,175.181.136.169,71
1510,528,17,40,Turkey,yahoo.com,mobile,80.250.140.175,52
1511,249,8,40,Syrian Arab Republic,gmail.com,tablet,18.106.106.32,77
1512,408,19,54,Reunion,yahoo.com,tablet,56.26.109.93,83
1513,358,16,80,Italy,hotmail.com,desktop,22.84.43.235,45
1514,666,22,61,Gabon,hotmail.com,tablet,171.90.57.41,62
1515,916,30,74,Chile,hotmail.com,mobile,194.165.201.188,48
1516,587,17,47,Luxembourg,gmail.com,tablet,169.237.16.168,18
1517,344,7,58,Papua New Guinea,hotmail.com,desktop,73.9.214.50,53
1518,829,32,72,Dominica,hotmail.com,mobile,79.85.30.159,10
1519,332,8,39,Sao Tome and Principe,gmail.com,mobile,122.192.129.18,40
1520,649,21,59,Tanzania,hotmail.com,desktop,56.54.204.45,90
1521,548,24,56,Australia,gmail.com,tablet,152.143.213.59,50
1522,556,9,74,United States of America,gmail.com,desktop,133.250.90.206,46
1523,1067,40,79,San Marino,gmail.com,desktop,189.192.189.197,52
1524,343,8,29,Niue,yahoo.com,mobile,136.227.87.254,16
1525,481,11,60,Namibia,yahoo.com,desktop,154.122.237.40,89
1526,164,4,31,Heard Island and McDonald Islands,hotmail.com,mobile,221.182.174.172,50
1527,211,14,24,Yemen,hotmail.com,mobile,39.243.167.88,60
1528,111,3,19,Gabon,gmail.com,desktop,70.109.22.154,67
1529,171,5,24,Liechtenstein,hotmail.com,desktop,131.11.178.230,79
1530,319,7,23,Togo,hotmail.com,tablet,116.214.83.168,49
1531,634,21,32,Netherlands Antilles,hotmail.com,mobile,12.86.76.224,36
1532,908,27,58,Macao,gmail.com,mobile,80.219.254.79,16
1533,1079,49,71,Qatar,yahoo.com,mobile,138.230.64.60,3
1534,72,2,60,Saint Martin,hotmail.com,desktop,47.251.59.116,41
1535,976,23,47,British Indian Ocean Territory (Chagos Archipelago),gmail.com,tablet,180.97.113.12,34
1536,912,44,26,Solomon Islands,yahoo.com,tablet,14.62.154.61,69
1537,363,12,55,Cook Islands,yahoo.com,tablet,222.17.115.61,58
1538,891,26,51,Palau,yahoo.com,tablet,54.51.48.146,81
1539,1094,37,37,Rwanda,yahoo.com,desktop,215.202.240.137,61
1540,466,20,69,Mali,gmail.com,mobile,7.220.83.152,56
1541,631,22,41,Mauritius,gmail.com,desktop,146.106.162.197,33
1542,319,11,37,Cameroon,yahoo.com,mobile,67.133.154.145,0
1543,1072,38,70,Bolivia,yahoo.com,mobile,174.196.157.2,44
1544,588,23,48,Solomon Islands,gmail.com,tablet,41.150.8.207,1
1545,1008,32,78,Argentina,gmail.com,desktop,120.246.60.168,38
1546,19,0,67,Pitcairn Islands,gmail.com,desktop,30.192.101.43,37
1547,474,19,68,Paraguay,yahoo.com,mobile,8.53.198.34,70
1548,766,30,30,Monaco,hotmail.com,desktop,120.95.97.72,71
1549,896,27,43,Suriname,gmail.com,mobile,61.243.35.31,20
1550,799,22,71,Uganda,gmail.com,desktop,84.30.169.59,28
1551,539,18,23,Kenya,gmail.com,desktop,140.102.37.72,80
1552,491,16,51,Tajikistan,hotmail.com,tablet,167.43.188.172,88
1553,557,24,36,French Guiana,yahoo.com,tablet,57.131.75.175,68
1554,551,19,44,Seychelles,gmail.com,mobile,165.164.50.61,8
1555,374,13,26,Palau,hotmail.com,desktop,205.131.237.11,14
1556,933,29,57,Heard Island and McDonald Islands,gmail.com,desktop,40.126.219.162,34
1557,1008,33,30,Switzerland,hotmail.com,desktop,94.161.189.118,2
1558,312,15,21,Egypt,hotmail.com,tablet,125.184.149.126,2
1559,381,10,80,Palau,hotmail.com,mobile,141.122.18.5,36
1560,552,18,26,North Macedonia,gmail.com,tablet,195.233.57.14,56
1561,17,0,32,South Georgia and the South Sandwich Islands,yahoo.com,mobile,199.177.126.84,19
1562,31,1,49,Nigeria,yahoo.com,mobile,83.36.193.167,43
1563,861,33,37,Marshall Islands,gmail.com,desktop,219.172.58.244,47
1564,950,19,62,Comoros,yahoo.com,mobile,183.74.90.253,42
1565,165,4,71,Sierra Leone,yahoo.com,mobile,72.69.183.62,7
1566,546,17,67,Zambia,hotmail.com,desktop,36.60.175.207,9
1567,963,27,29,Colombia,gmail.com,mobile,41.14.104.148,32
1568,782,29,71,Malaysia,gmail.com,mobile,123.68.200.9,15
1569,510,10,42,New Zealand,hotmail.com,desktop,63.53.230.186,31
1570,69,0,30,Hong Kong,gmail.com,desktop,9.70.39.14,12
1571,1068,37,60,Hungary,hotmail.com,mobile,52.78.222.246,60
1572,797,22,61,Guyana,hotmail.com,desktop,8.101.248.16,41
1573,325,10,58,Colombia,gmail.com,tablet,98.122.82.183,5
1574,1067,25,25,Angola,hotmail.com,desktop,164.29.180.9,61
1575,612,18,30,Libyan Arab Jamahiriya,gmail.com,desktop,63.148.85.31,6
1576,447,15,80,Taiwan,yahoo.com,mobile,177.135.131.220,30
1577,890,26,38,Cape Verde,yahoo.com,mobile,177.107.206.57,21
1578,566,15,55,Uruguay,yahoo.com,mobile,51.220.166.30,50
1579,498,19,18,Germany,hotmail.com,mobile,188.116.216.19,74
1580,974,30,62,Russian Federation,gmail.com,tablet,47.194.67.242,19
1581,761,30,67,New Zealand,hotmail.com,mobile,210.42.70.187,31
1582,323,5,49,Australia,hotmail.com,mobile,123.174.87.181,87
1583,694,20,77,Kiribati,gmail.com,tablet,179.109.95.98,7
1584,123,6,40,Zambia,gmail.com,tablet,133.77.206.193,19
1585,220,4,26,United States of America,yahoo.com,desktop,126.124.123.19,29
1586,649,26,80,Latvia,hotmail.com,tablet,139.162.211.225,82
1587,712,29,69,Iran,gmail.com,desktop,202.72.186.197,24
1588,44,2,62,United Arab Emirates,gmail.com,desktop,32.98.58.146,45
1589,276,13,34,Mauritania,yahoo.com,mobile,97.105.178.245,62
1590,897,32,53,Aruba,hotmail.com,desktop,57.148.99.78,69
1591,1004,21,30,Syrian Arab Republic,hotmail.com,tablet,60.44.14.161,23
1592,713,24,38,Puerto Rico,gmail.com,tablet,18.163.176.195,59
1593,564,14,73,Rwanda,yahoo.com,tablet,144.108.197.194,70
1594,329,9,22,Jordan,yahoo.com,tablet,46.94.31.48,19
1595,921,30,36,Saint Barthelemy,hotmail.com,desktop,64.212.20.214,69
1596,752,34,47,Mauritius,hotmail.com,mobile,100.41.37.236,81
1597,1037,38,42,Iraq,gmail.com,tablet,134.193.42.186,23
1598,39,3,57,Mozambique,hotmail.com,desktop,81.19.218.134,79
1599,490,18,38,Egypt,yahoo.com,tablet,83.243.193.39,8
1600,794,28,30,British Virgin Islands,hotmail.com,tablet,197.66.238.129,87
1601,1019,33,67,Netherlands Antilles,hotmail.com,tablet,210.230.22.24,19
1602,580,12,38,Bahamas,yahoo.com,desktop,65.83.166.11,82
1603,660,19,25,Guadeloupe,hotmail.com,mobile,120.210.151.160,66
1604,137,4,20,British Virgin Islands,yahoo.com,mobile,52.203.204.73,22
1605,65,2,30,Cuba,hotmail.com,mobile,183.113.164.36,62
1606,393,13,24,Cote d'Ivoire,yahoo.com,mobile,142.5.89.86,73
1607,796,29,60,Singapore,gmail.com,desktop,54.247.65.255,67
1608,525,22,21,Tunisia,hotmail.com,desktop,120.120.34.93,28
1609,146,2,18,Madagascar,hotmail.com,mobile,25.110.170.177,83
1610,1007,29,77,Reunion,yahoo.com,mobile,61.64.219.193,59
1611,125,6,41,Mozambique,yahoo.com,tablet,50.152.93.37,53
1612,756,29,68,Burkina Faso,gmail.com,tablet,108.183.232.230,7
1613,545,20,51,Uzbekistan,yahoo.com,mobile,171.92.112.175,9
1614,623,18,22,Latvia,hotmail.com,mobile,149.9.83.58,66
1615,199,6,24,Greece,gmail.com,tablet,147.212.176.73,29
1616,1089,43,42,Monaco,hotmail.com,mobile,115.109.21.7,24
1617,1078,39,60,Denmark,hotmail.com,mobile,187.59.87.193,72
1618,367,18,53,Libyan Arab Jamahiriya,yahoo.com,tablet,173.15.74.166,71
1619,851,15,65,Burundi,gmail.com,mobile,160.6.188.150,81
1620,734,30,61,Ireland,hotmail.com,desktop,186.107.94.174,89
1621,875,28,74,Colombia,gmail.com,mobile,189.139.88.158,21
1622,370,11,53,United States Minor Outlying Islands,yahoo.com,desktop,120.45.194.69,64
1623,692,32,60,Honduras,yahoo.com,mobile,68.47.60.89,68
1624,908,27,77,United Kingdom,gmail.com,desktop,196.110.224.186,40
1625,665,20,72,Saint Lucia,hotmail.com,desktop,90.132.32.240,52
1626,882,27,70,Tonga,yahoo.com,tablet,205.171.108.192,41
1627,493,18,54,Vanuatu,hotmail.com,tablet,34.15.238.59,27
1628,769,22,67,Mongolia,gmail.com,tablet,129.0.188.32,32
1629,738,18,79,Nepal,hotmail.com,desktop,184.99.173.10,57
1630,814,26,18,Singapore,gmail.com,tablet,161.53.198.33,4
1631,583,12,56,Latvia,gmail.com,mobile,209.134.129.140,66
1632,277,11,74,North Macedonia,gmail.com,desktop,102.83.115.50,0
1633,616,20,32,Mali,gmail.com,mobile,203.85.58.121,40
1634,45,1,67,Equatorial Guinea,gmail.com,tablet,113.208.104.90,35
1635,1048,40,53,Singapore,yahoo.com,tablet,146.25.100.2,73
1636,317,7,24,South Africa,gmail.com,mobile,171.183.148.44,58
1637,729,19,27,Czech Republic,yahoo.com,mobile,83.207.216.17,33
1638,752,26,74,Slovakia (Slovak Republic),hotmail.com,tablet,50.69.39.50,31
1639,478,17,34,Belize,yahoo.com,desktop,5.186.4.68,11
1640,819,24,54,Kazakhstan,hotmail.com,mobile,200.160.226.242,9
1641,665,23,68,Liechtenstein,hotmail.com,desktop,44.191.66.144,22
1642,1000,35,70,Mauritius,gmail.com,tablet,32.21.255.81,89
1643,196,5,56,French Southern Territories,yahoo.com,tablet,7.195.33.120,38
1644,77,4,64,Bahamas,hotmail.com,tablet,155.26.233.75,48
1645,161,7,67,Brunei Darussalam,yahoo.com,mobile,220.77.108.121,42
1646,713,20,74,Svalbard & Jan Mayen Islands,hotmail.com,desktop,161.162.157.90,53
1647,247,6,73,Albania,yahoo.com,mobile,191.245.178.166,83
1648,24,0,58,Ukraine,gmail.com,tablet,123.16.160.15,48
1649,111,3,37,Tunisia,gmail.com,tablet,89.40.108.192,5
1650,654,26,52,Mexico,yahoo.com,tablet,198.113.172.224,19
1651,670,30,50,Finland,gmail.com,tablet,68.148.82.196,28
1652,314,12,21,Uzbekistan,yahoo.com,tablet,214.189.102.240,50
1653,913,24,66,Uzbekistan,gmail.com,tablet,132.28.34.10,73
1654,1034,36,23,Ghana,hotmail.com,mobile,133.83.202.145,55
1655,594,17,68,Qatar,gmail.com,desktop,166.12.56.197,18
1656,271,10,39,Norfolk Island,yahoo.com,mobile,201.30.238.49,60
1657,101,6,53,Ghana,hotmail.com,desktop,107.119.171.178,33
1658,175,3,43,Myanmar,hotmail.com,tablet,64.157.244.190,55
1659,268,5,66,Montserrat,hotmail.com,mobile,215.180.70.220,61
1660,406,15,49,Saudi Arabia,yahoo.com,desktop,27.61.147.34,83
1661,402,8,53,United States Minor Outlying Islands,yahoo.com,tablet,72.72.48.251,67
1662,505,24,33,Monaco,gmail.com,mobile,105.217.110.116,34
1663,881,27,38,Nauru,gmail.com,tablet,217.162.173.2,73
1664,184,5,25,Burkina Faso,hotmail.com,tablet,22.45.251.48,52
1665,868,28,41,Falkland Islands (Malvinas),hotmail.com,desktop,108.160.244.80,24
1666,657,23,40,Libyan Arab Jamahiriya,yahoo.com,tablet,136.129.229.117,83
1667,50,1,67,Gabon,hotmail.com,desktop,32.44.213.9,21
1668,717,27,57,Venezuela,gmail.com,desktop,155.148.127.161,79
1669,299,16,46,Maldives,hotmail.com,mobile,153.223.253.128,29
1670,409,11,61,Somalia,yahoo.com,desktop,54.161.223.144,19
1671,176,6,25,Senegal,gmail.com,tablet,81.25.254.191,6
1672,498,15,78,Cape Verde,yahoo.com,tablet,87.204.249.107,18
1673,590,16,18,Reunion,yahoo.com,desktop,8.232.145.176,88
1674,228,3,37,Mayotte,gmail.com,desktop,115.2.23.247,60
1675,47,2,39,Svalbard & Jan Mayen Islands,gmail.com,mobile,200.61.117.23,68
1676,434,12,31,Japan,hotmail.com,tablet,62.130.20.130,66
1677,530,18,53,Guinea,yahoo.com,desktop,93.25.51.43,79
1678,290,8,62,Costa Rica,hotmail.com,tablet,123.55.12.227,85
1679,38,0,42,Libyan Arab Jamahiriya,gmail.com,tablet,49.186.101.112,84
1680,1079,38,20,Bahrain,yahoo.com,desktop,166.58.72.68,21
1681,124,4,36,Bosnia and Herzegovina,yahoo.com,mobile,153.57.153.202,89
1682,556,10,21,Congo,yahoo.com,desktop,22.184.128.167,83
1683,18,1,22,Somalia,gmail.com,desktop,50.49.245.10,84
1684,556,18,60,United States of America,gmail.com,tablet,113.102.184.107,46
1685,221,7,19,Comoros,yahoo.com,desktop,162.209.199.131,83
1686,792,26,32,Brazil,yahoo.com,desktop,44.18.106.243,65
1687,204,9,75,Saint Vincent and the Grenadines,hotmail.com,desktop,205.26.197.29,62
1688,1089,31,23,Bangladesh,yahoo.com,mobile,47.51.140.245,25
1689,1026,38,79,Sri Lanka,gmail.com,desktop,63.101.35.103,71
1690,45,1,20,Pakistan,hotmail.com,mobile,11.58.33.83,67
1691,625,27,39,Namibia,hotmail.com,desktop,178.133.209.88,50
1692,322,13,19,Malaysia,gmail.com,desktop,72.82.50.61,87
1693,721,25,40,Suriname,gmail.com,tablet,60.119.213.28,38
1694,484,16,80,Uganda,yahoo.com,tablet,183.65.230.53,35
1695,127,6,58,Colombia,hotmail.com,desktop,183.205.88.186,49
